Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-01 09:30:00-05:00,174.00999450683594,174.58999633789062,172.30999755859375,172.89999389648438,22812848,0.0,0.0
2022-02-01 10:30:00-05:00,172.91000366210938,174.14500427246094,172.52999877929688,173.97999572753906,11363749,0.0,0.0
2022-02-01 11:30:00-05:00,173.97500610351562,174.43499755859375,173.47999572753906,173.77999877929688,8265627,0.0,0.0
2022-02-01 12:30:00-05:00,173.7899932861328,173.8000030517578,172.89999389648438,173.00999450683594,6096062,0.0,0.0
2022-02-01 13:30:00-05:00,173.01400756835938,173.3000030517578,172.50999450683594,173.0924072265625,5988714,0.0,0.0
2022-02-01 14:30:00-05:00,173.09500122070312,174.19000244140625,172.80999755859375,174.127197265625,9232759,0.0,0.0
2022-02-01 15:30:00-05:00,174.1300048828125,174.83999633789062,174.02000427246094,174.61000061035156,9254418,0.0,0.0
2022-02-02 09:30:00-05:00,174.7449951171875,175.55999755859375,173.94000244140625,175.02999877929688,19872737,0.0,0.0
2022-02-02 10:30:00-05:00,175.0399932861328,175.22000122070312,173.72999572753906,173.94000244140625,10356812,0.0,0.0
2022-02-02 11:30:00-05:00,173.93209838867188,174.83999633789062,173.3300018310547,174.48550415039062,6835085,0.0,0.0
2022-02-02 12:30:00-05:00,174.48500061035156,175.0500030517578,174.25,174.4799041748047,6354426,0.0,0.0
2022-02-02 13:30:00-05:00,174.4799041748047,175.0500030517578,174.2899932861328,174.92999267578125,5711818,0.0,0.0
2022-02-02 14:30:00-05:00,174.9208984375,175.69000244140625,174.86000061035156,175.22000122070312,8486771,0.0,0.0
2022-02-02 15:30:00-05:00,175.22000122070312,175.8800048828125,174.98500061035156,175.8300018310547,8765624,0.0,0.0
2022-02-03 09:30:00-05:00,175.25,175.83999633789062,173.85000610351562,175.8300018310547,20345306,0.0,0.0
2022-02-03 10:30:00-05:00,175.8350067138672,176.23989868164062,174.82000732421875,175.0500030517578,10202491,0.0,0.0
2022-02-03 11:30:00-05:00,175.0399932861328,175.3101043701172,174.27999877929688,175.13009643554688,7888441,0.0,0.0
2022-02-03 12:30:00-05:00,175.1300048828125,175.7415008544922,174.86000061035156,175.67999267578125,5606497,0.0,0.0
2022-02-03 13:30:00-05:00,175.6699981689453,176.02999877929688,174.8300018310547,174.9550018310547,6788193,0.0,0.0
2022-02-03 14:30:00-05:00,174.95199584960938,175.24000549316406,174.17230224609375,174.61000061035156,8447275,0.0,0.0
2022-02-03 15:30:00-05:00,174.60000610351562,174.62899780273438,172.1199951171875,173.0,12812349,0.0,0.0
2022-02-04 09:30:00-05:00,171.67999267578125,172.9199981689453,170.67999267578125,171.5749969482422,19347599,0.22,0.0
2022-02-04 10:30:00-05:00,171.57000732421875,172.02000427246094,170.80999755859375,171.5500030517578,12182878,0.0,0.0
2022-02-04 11:30:00-05:00,171.5399932861328,172.6199951171875,171.47000122070312,171.97500610351562,7518723,0.0,0.0
2022-02-04 12:30:00-05:00,171.99000549316406,173.4499969482422,171.6750030517578,173.01719665527344,7468944,0.0,0.0
2022-02-04 13:30:00-05:00,173.02000427246094,173.72999572753906,172.52000427246094,172.8520050048828,7588172,0.0,0.0
2022-02-04 14:30:00-05:00,172.86000061035156,173.92999267578125,172.77000427246094,173.53500366210938,7551728,0.0,0.0
2022-02-04 15:30:00-05:00,173.5500030517578,174.10000610351562,172.22000122070312,172.32000732421875,7409541,0.0,0.0
2022-02-07 09:30:00-05:00,172.5355987548828,173.94000244140625,172.39999389648438,173.27999877929688,22626162,0.0,0.0
2022-02-07 10:30:00-05:00,173.2899932861328,173.94580078125,172.38999938964844,172.6199951171875,10447968,0.0,0.0
2022-02-07 11:30:00-05:00,172.62759399414062,172.67999267578125,171.72999572753906,171.83999633789062,6983930,0.0,0.0
2022-02-07 12:30:00-05:00,171.8300018310547,172.6300048828125,171.52999877929688,172.55799865722656,5774347,0.0,0.0
2022-02-07 13:30:00-05:00,172.55999755859375,172.72000122070312,171.97000122070312,172.61000061035156,4738363,0.0,0.0
2022-02-07 14:30:00-05:00,172.61000061035156,173.0399932861328,172.1999969482422,172.25999450683594,5845469,0.0,0.0
2022-02-07 15:30:00-05:00,172.25999450683594,172.51499938964844,170.9499969482422,171.7100067138672,7785973,0.0,0.0
2022-02-08 09:30:00-05:00,172.25,172.4199981689453,171.42999267578125,171.99989318847656,14745199,0.0,0.0
2022-02-08 10:30:00-05:00,172.00999450683594,173.67999267578125,171.6300048828125,173.66000366210938,8773909,0.0,0.0
2022-02-08 11:30:00-05:00,173.66879272460938,174.80999755859375,173.65240478515625,174.8000030517578,10045628,0.0,0.0
2022-02-08 12:30:00-05:00,174.80999755859375,175.27789306640625,174.22000122070312,174.32989501953125,8189860,0.0,0.0
2022-02-08 13:30:00-05:00,174.32989501953125,174.80999755859375,173.96499633789062,174.05999755859375,6830884,0.0,0.0
2022-02-08 14:30:00-05:00,174.07000732421875,175.0,173.63499450683594,174.3498992919922,8173919,0.0,0.0
2022-02-08 15:30:00-05:00,174.35000610351562,175.35000610351562,174.2100067138672,174.82000732421875,9334998,0.0,0.0
2022-02-09 09:30:00-05:00,176.0500030517578,176.64999389648438,175.08050537109375,175.67999267578125,17549620,0.0,0.0
2022-02-09 10:30:00-05:00,175.72000122070312,176.16990661621094,175.1999969482422,175.4499969482422,8176642,0.0,0.0
2022-02-09 11:30:00-05:00,175.44000244140625,175.80990600585938,175.22000122070312,175.5612030029297,6012430,0.0,0.0
2022-02-09 12:30:00-05:00,175.57000732421875,175.9199981689453,175.42999267578125,175.6199951171875,5001872,0.0,0.0
2022-02-09 13:30:00-05:00,175.6199951171875,176.0500030517578,175.43499755859375,175.91009521484375,5159335,0.0,0.0
2022-02-09 14:30:00-05:00,175.9199981689453,176.1199951171875,174.89999389648438,175.59800720214844,7179356,0.0,0.0
2022-02-09 15:30:00-05:00,175.59100341796875,176.3300018310547,175.5050048828125,176.27999877929688,9117572,0.0,0.0
2022-02-10 09:30:00-05:00,174.13999938964844,175.47999572753906,173.75,174.9199981689453,18623986,0.0,0.0
2022-02-10 10:30:00-05:00,174.9499969482422,175.22000122070312,173.7899932861328,174.39999389648438,11641393,0.0,0.0
2022-02-10 11:30:00-05:00,174.38999938964844,175.02000427246094,173.89999389648438,174.9199981689453,7112503,0.0,0.0
2022-02-10 12:30:00-05:00,174.9199981689453,175.0500030517578,172.3699951171875,173.13999938964844,11039035,0.0,0.0
2022-02-10 13:30:00-05:00,173.1300048828125,173.5800018310547,172.52000427246094,173.06100463867188,9324756,0.0,0.0
2022-02-10 14:30:00-05:00,173.07000732421875,173.55999755859375,172.4499969482422,172.7050018310547,8303783,0.0,0.0
2022-02-10 15:30:00-05:00,172.69000244140625,172.88999938964844,171.5500030517578,172.25999450683594,10592905,0.0,0.0
2022-02-11 09:30:00-05:00,172.58999633789062,173.0800018310547,171.02999877929688,171.72000122070312,18452711,0.0,0.0
2022-02-11 10:30:00-05:00,171.72999572753906,172.69500732421875,171.39999389648438,172.05999755859375,9111763,0.0,0.0
2022-02-11 11:30:00-05:00,172.05999755859375,172.1999969482422,171.3000030517578,171.80999755859375,6918995,0.0,0.0
2022-02-11 12:30:00-05:00,171.8000030517578,172.07000732421875,171.02000427246094,171.02499389648438,6087541,0.0,0.0
2022-02-11 13:30:00-05:00,171.02999877929688,171.04949951171875,168.5,168.97999572753906,16404665,0.0,0.0
2022-02-11 14:30:00-05:00,168.97999572753906,169.85000610351562,168.2899932861328,168.8350067138672,12356032,0.0,0.0
2022-02-11 15:30:00-05:00,168.8350067138672,169.6999969482422,168.0399932861328,168.44000244140625,11864959,0.0,0.0
2022-02-14 09:30:00-05:00,168.05999755859375,169.0,167.5500030517578,168.4199981689453,18117555,0.0,0.0
2022-02-14 10:30:00-05:00,168.42990112304688,169.1699981689453,167.6999969482422,168.99000549316406,9003239,0.0,0.0
2022-02-14 11:30:00-05:00,169.0,169.33999633789062,168.47000122070312,169.3300018310547,7083897,0.0,0.0
2022-02-14 12:30:00-05:00,169.31500244140625,169.5800018310547,168.85009765625,168.95899963378906,5098138,0.0,0.0
2022-02-14 13:30:00-05:00,168.96499633789062,168.97000122070312,166.55999755859375,167.5,9465749,0.0,0.0
2022-02-14 14:30:00-05:00,167.5,169.12890625,167.0,168.53030395507812,8915134,0.0,0.0
2022-02-14 15:30:00-05:00,168.5399932861328,169.38999938964844,167.72000122070312,169.1300048828125,11946038,0.0,0.0
2022-02-15 09:30:00-05:00,170.97000122070312,171.4506072998047,170.25,171.0800018310547,14651854,0.0,0.0
2022-02-15 10:30:00-05:00,171.0800018310547,171.63999938964844,170.69000244140625,171.46499633789062,7501656,0.0,0.0
2022-02-15 11:30:00-05:00,171.47000122070312,171.72000122070312,170.66090393066406,170.87600708007812,5604576,0.0,0.0
2022-02-15 12:30:00-05:00,170.8800048828125,171.9499969482422,170.33999633789062,171.83999633789062,6255731,0.0,0.0
2022-02-15 13:30:00-05:00,171.85000610351562,172.0399932861328,171.3800048828125,171.82000732421875,5257951,0.0,0.0
2022-02-15 14:30:00-05:00,171.82000732421875,172.36000061035156,171.67999267578125,172.19000244140625,6302342,0.0,0.0
2022-02-15 15:30:00-05:00,172.17999267578125,172.9499969482422,171.72000122070312,172.8000030517578,9180574,0.0,0.0
2022-02-16 09:30:00-05:00,171.77000427246094,171.9600067138672,170.0500030517578,170.72999572753906,13963988,0.0,0.0
2022-02-16 10:30:00-05:00,170.72999572753906,171.19000244140625,170.35000610351562,170.86990356445312,6456789,0.0,0.0
2022-02-16 11:30:00-05:00,170.86810302734375,171.41000366210938,170.73989868164062,170.86819458007812,5529140,0.0,0.0
2022-02-16 12:30:00-05:00,170.86000061035156,170.89500427246094,170.17999267578125,170.8699951171875,4143528,0.0,0.0
2022-02-16 13:30:00-05:00,170.8699951171875,172.47500610351562,170.5399932861328,172.4149932861328,7582466,0.0,0.0
2022-02-16 14:30:00-05:00,172.4199981689453,173.33999633789062,171.97999572753906,173.13999938964844,8460718,0.0,0.0
2022-02-16 15:30:00-05:00,173.13999938964844,173.19000244140625,172.30999755859375,172.5500030517578,6828634,0.0,0.0
2022-02-17 09:30:00-05:00,171.02999877929688,171.91000366210938,170.74000549316406,170.9199981689453,13985184,0.0,0.0
2022-02-17 10:30:00-05:00,170.9199981689453,171.6199951171875,170.83999633789062,171.30499267578125,8571601,0.0,0.0
2022-02-17 11:30:00-05:00,171.30999755859375,171.60000610351562,170.7550048828125,171.0500030517578,6027512,0.0,0.0
2022-02-17 12:30:00-05:00,171.0500030517578,171.19000244140625,170.41000366210938,170.64500427246094,4555817,0.0,0.0
2022-02-17 13:30:00-05:00,170.6300048828125,170.72999572753906,169.75,169.80499267578125,6049017,0.0,0.0
2022-02-17 14:30:00-05:00,169.8000030517578,169.8730010986328,168.89500427246094,169.2100067138672,8802409,0.0,0.0
2022-02-17 15:30:00-05:00,169.2100067138672,169.5399932861328,168.47000122070312,168.9199981689453,10302022,0.0,0.0
2022-02-18 09:30:00-05:00,169.82000732421875,170.5413055419922,168.08999633789062,168.5,16719543,0.0,0.0
